sensor_01,sensor_02,sensor_03,sensor_04,sensor_05,sensor_06,sensor_07,sensor_08,sensor_09,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,failure
181.9813,30.4272,27.8602,12.0308,51.5516,206.0827,9.657,9.9377,9.1461,51.3742,35.4296,26.6937,14.002,8.6584,29.1379,194.2005,-5.5184,57.6638,38.614,60.808,158.1337,-11.7863,16.7892,8.3206,20.6647,0
155.9345,-26.327,28.8357,8.4295,66.094,281.1091,22.7795,15.5579,6.4316,5.3422,49.6482,26.7785,10.3667,9.2295,13.9344,121.4429,9.6581,,33.3756,67.9499,234.4011,-40.7344,13.1296,12.9614,62.9201,0
152.7447,36.5653,37.0464,10.9521,59.1187,223.5909,38.7635,11.5972,9.5619,4.7046,63.4597,23.7818,11.1393,12.9483,40.9782,179.3961,-4.5178,57.1654,36.7405,31.3539,198.7045,10.062,9.6503,10.0658,47.7407,0
193.9248,22.641,20.2386,10.9906,48.6811,240.1336,17.0078,15.5577,6.8776,7.9928,43.9347,49.2619,11.7284,6.4928,27.9493,161.0049,-7.8775,67.4372,-9.5986,13.2271,181.0643,20.3123,11.2448,3.9731,36.3302,0
168.708,-36.2132,15.2801,13.2704,61.87,225.1979,17.6984,8.8813,10.6291,40.1285,64.5348,34.5985,7.2295,12.9096,33.1078,196.4416,-45.5983,50.7836,33.9019,63.3287,191.6262,-23.4018,13.7602,10.1895,12.0683,0
165.6191,48.8437,21.6742,14.5981,58.8865,210.0597,35.0657,7.8784,8.2825,68.856,36.0075,32.869,6.037,10.8209,30.6873,214.5289,14.9267,46.2697,32.3932,71.6608,185.4784,46.7008,10.6791,6.7952,49.2997,0
244.8065,-17.8319,42.7384,2.1476,58.5672,219.9504,29.4523,2.309,9.5163,32.9378,62.0544,31.5441,10.3829,5.5713,22.8495,177.0808,-14.9609,42.1865,47.5155,76.2089,162.0334,-10.1863,4.9922,13.3509,59.7118,0
220.6674,-0.4958,41.29,8.783,,228.173,42.0703,9.4147,12.1444,30.9597,23.341,20.4788,10.8125,11.1377,24.7518,140.3674,-48.3965,66.0036,31.3308,50.3968,189.7119,-47.2827,8.5915,11.4182,0.4368,0
181.7222,-40.9834,14.6163,8.6681,50.1234,181.5291,40.6028,11.4589,10.5972,25.566,50.3941,40.6627,7.797,10.835,22.0812,123.5836,23.1923,72.4668,42.5602,69.4397,233.5778,-44.5586,9.736,9.7373,93.3576,0
184.8484,14.2986,62.0653,9.3926,84.3673,184.3745,80.8616,7.5017,10.589,88.5175,63.1,77.9978,12.4886,8.1654,70.1149,184.0571,4.6939,,65.2533,68.6665,218.3206,-25.7113,10.5848,9.916,47.4048,1
165.7892,4.2061,30.0466,10.3283,41.7322,193.0088,19.8326,8.0672,10.099,81.738,59.7153,19.1034,7.9222,10.3612,23.7468,145.4205,-21.0904,,20.4673,86.8577,223.3073,26.3087,8.7482,12.8032,89.577,0
135.7509,11.7312,23.5827,8.9282,39.1273,203.6689,36.4564,9.2779,8.9045,65.1706,,6.2761,10.1398,11.8985,21.8702,189.6069,49.1575,41.9898,24.2169,79.8376,175.1313,-28.7582,9.745,8.7198,60.465,0
242.1562,38.9458,47.9049,10.256,47.2843,211.3416,40.1071,6.166,12.0812,91.4839,60.6494,13.0868,11.7852,8.5523,24.4,214.9578,-49.622,48.0496,38.3319,21.3444,115.8112,-34.5275,10.4689,6.8413,62.5417,0
229.9301,-3.2561,22.778,11.4029,84.8011,193.0013,11.5947,12.9567,10.6369,92.858,76.5979,33.8208,13.8354,10.0831,41.0752,209.4525,-46.5447,58.6025,42.4194,30.4235,191.3639,32.4092,9.0783,6.624,29.7511,0
159.0273,39.7807,73.0966,14.4639,25.0662,208.4637,64.438,9.8737,7.4653,92.6004,56.9417,69.6634,10.7571,11.2383,68.7392,155.1763,16.236,65.2645,85.4207,40.354,155.1898,45.52,9.7601,13.0805,7.0974,1
195.6327,14.5689,46.0397,10.9326,67.638,156.0691,19.2961,7.8603,5.4976,83.8643,61.0793,16.4351,13.5843,11.8945,26.547,169.5266,8.9277,44.8326,39.5539,86.6775,155.879,-29.2463,6.9109,12.3104,43.6519,0
153.6126,-36.8212,32.7636,13.9487,55.5586,208.2307,26.8774,6.0945,13.3967,65.0917,42.5947,39.0683,8.5659,8.3378,57.0806,200.7498,19.9803,52.6921,11.2158,98.771,215.1182,37.5678,11.2766,11.4941,59.1578,0
261.1761,-19.9829,15.6153,13.1997,19.4183,173.2996,37.9988,6.5111,9.912,84.7245,17.6077,25.6691,12.2649,12.3748,19.1832,166.0453,-44.2191,62.2332,28.2939,38.7933,244.1701,48.745,11.4191,11.4882,57.5535,0
245.7323,-19.4053,29.7627,6.0762,58.1557,182.5951,47.8873,10.6939,5.4505,62.3532,47.8045,32.2754,8.1207,9.0285,21.9698,241.7726,41.8329,50.4866,25.2206,83.9411,209.2717,-44.0646,12.2732,7.8668,38.4191,0
221.5249,40.0868,80.1414,9.4988,27.3577,193.8717,86.5828,16.5161,6.7716,32.2474,38.977,84.0585,16.3169,14.582,74.6821,231.8421,-49.4279,36.5379,73.6493,78.6896,168.2348,-36.7208,11.8806,8.8518,41.4723,1
174.2277,-17.4904,44.3674,15.2079,48.3837,251.3197,18.4861,8.2054,9.5226,84.803,58.0077,3.9807,8.7895,10.5553,29.9736,209.1197,32.0582,21.8198,28.3644,95.8331,167.3192,-9.1791,14.0154,11.1825,80.989,0
231.1116,-8.8788,22.7775,12.4825,73.7523,239.3498,34.9519,9.2722,9.8389,60.8713,49.7855,21.7051,9.7691,9.5924,32.1608,157.5775,32.3673,21.1858,32.2095,82.1269,169.2019,34.07,8.4098,9.1051,26.8726,0
214.7823,-11.0759,29.7513,10.4848,59.7952,205.3246,30.2578,7.079,9.0881,50.9439,38.2029,17.3646,8.4393,8.6337,23.4644,199.9553,-16.3218,52.9254,30.2581,65.7861,190.9028,-6.7804,12.0346,13.6242,27.0265,0
203.2579,-26.6732,26.631,15.5755,67.6974,202.1497,19.2523,8.9079,15.6539,1.7562,48.3498,33.2054,14.0725,12.8192,23.1039,170.8535,3.259,21.0967,10.9537,11.3679,187.0038,-7.4639,13.3585,9.2871,52.2681,0
265.3043,-49.6306,10.9307,9.3373,40.8534,238.8752,43.0006,6.7001,10.8315,57.0552,38.6717,24.89,8.3162,13.1254,27.7025,197.6546,4.8636,35.8624,30.306,41.999,181.9554,-1.9434,11.8521,9.1012,84.9307,0
190.8386,-31.8207,18.7712,6.2988,38.1975,187.9165,19.4926,13.6603,9.5779,89.3523,32.6621,32.76,9.5296,11.6229,21.6371,219.2694,-16.0114,35.5738,18.7656,2.3404,184.8413,-36.6482,10.8283,9.6682,47.3757,0
179.1105,0.2587,0.3792,5.973,53.1173,244.8133,27.0919,9.6398,11.9494,42.8413,26.4906,43.258,6.5978,7.7268,20.5947,181.9106,30.992,33.2753,13.6608,7.0601,177.2335,29.1062,7.7121,11.2443,20.2525,0
261.4481,4.4646,28.2726,9.3929,46.9904,208.9361,43.9693,9.3393,10.8772,49.4113,37.4183,24.3813,15.0685,9.6032,24.9307,186.9735,32.6774,48.4699,44.3165,41.1025,141.1169,45.9485,9.0627,8.8028,15.0938,0
172.2161,18.1259,41.9033,16.3661,33.0483,174.5022,27.41,11.1149,12.7269,15.4686,36.9514,33.5521,6.4594,6.6785,41.4247,202.796,-36.6185,32.1188,21.7525,91.5408,172.0457,-11.1976,10.5101,2.2244,3.6648,0
184.6827,-1.8952,76.4944,12.3063,65.2057,182.9633,70.4973,9.2681,14.6397,66.2754,39.1558,63.3912,9.1151,10.2624,74.3225,191.2071,-0.917,27.4952,61.9091,78.2941,266.8094,-30.8991,2.425,8.0125,80.0366,1
225.8523,23.9735,32.2968,4.2867,55.019,190.5561,21.8926,13.7272,7.857,43.9978,26.7206,19.2228,13.3641,5.8892,27.4171,177.8102,1.6578,28.0542,29.3164,36.7644,208.9116,0.9101,12.0309,17.7553,31.1363,0
190.3065,41.9746,30.406,11.3802,55.1747,184.1891,21.5017,12.8913,10.9238,99.048,39.5793,21.3665,13.3959,8.5151,32.9585,203.7479,13.887,34.4753,34.0066,5.3437,216.1252,47.3523,8.5324,11.4107,35.716,0
160.2656,-23.6595,45.5142,9.4188,89.0444,153.8048,35.3177,7.1471,14.6045,81.4404,20.7868,31.292,11.5812,9.1112,37.6427,155.8206,36.8604,50.1931,40.7775,70.6418,190.2812,-33.9833,13.7687,7.6087,66.2546,0
123.484,27.4023,28.2589,10.2152,54.0196,232.5853,38.1263,13.8949,7.9147,64.2533,51.3535,37.3653,14.9644,13.1711,29.6125,188.6995,-15.3041,30.708,26.2902,79.7097,233.252,-29.2696,10.5045,9.2358,47.0943,0
228.5411,-32.3314,44.2202,13.4378,29.1105,187.9277,42.2165,8.3602,9.6039,60.9759,16.0604,19.8423,10.9695,16.0692,21.825,239.2541,-9.5511,60.301,12.4821,89.124,143.1499,-40.1118,10.595,7.5378,27.3457,0
196.7199,9.0799,26.0425,10.8302,40.7752,193.4759,30.8525,14.0131,9.9048,71.8966,31.6608,39.9615,17.9851,9.8455,30.3745,192.8246,-34.8437,23.7148,6.3243,74.9101,161.5047,-11.5529,8.0344,10.6289,89.0692,0
186.4518,-4.758,44.2185,13.4714,18.2578,238.1594,71.3775,10.0972,9.8578,27.7885,16.6799,35.6837,9.2387,10.9152,24.8963,164.5509,-23.1335,12.3031,54.9386,20.8757,215.8484,-6.2282,8.1222,10.981,42.0976,0
199.1948,36.4244,24.6841,7.9877,41.2115,195.0246,42.0371,9.8932,10.6924,16.4205,53.3965,26.6451,8.9975,12.8379,14.1367,247.6352,-35.9888,52.8162,24.6614,38.373,184.3161,-28.1815,10.1025,5.227,35.6704,0
178.4089,-11.8608,21.7527,8.2426,55.2088,215.9575,25.3952,7.3255,14.0164,29.8631,,15.0644,11.2453,15.7986,35.8527,146.9251,-17.6624,49.4006,19.1807,6.3546,196.4122,43.6791,7.9813,15.115,92.536,0
189.7568,4.9326,22.4801,10.2242,50.0798,201.1847,21.2546,10.4339,10.238,36.1197,61.3867,29.6515,8.7487,9.0327,20.7998,208.1536,-40.7205,42.5242,32.6252,51.7059,167.4521,8.9645,9.557,10.9926,87.4849,0
226.3578,-25.614,75.7728,6.7933,50.4487,215.9203,89.5446,11.1873,6.6622,5.9775,12.1395,69.2058,11.7495,11.0461,78.7934,206.6637,-43.5077,34.6336,76.2039,63.1307,204.8746,29.8432,9.8255,12.9249,4.5337,1
215.5141,13.0862,25.6695,12.2976,45.2594,202.8101,19.0872,6.6028,15.989,82.1968,50.4327,30.7689,15.4523,16.4381,42.5363,221.2806,-48.7763,,47.8576,18.4686,271.4494,-6.8263,12.5333,7.7905,94.2381,0
237.2327,-48.1133,19.546,15.0165,49.6152,186.5556,30.6723,9.3143,9.3108,31.5037,52.2217,28.8835,6.1318,18.5088,34.1028,148.2876,-29.4193,68.3436,34.1103,13.663,212.525,-46.2642,12.177,9.8797,97.7315,0
195.2435,-12.2219,72.3252,9.2441,44.4378,193.0263,72.9777,14.4963,12.3097,25.6026,51.1419,79.5521,10.2579,11.8388,79.0696,226.6086,47.2858,63.2766,88.6277,25.4163,215.2949,-21.6692,7.3147,11.7929,50.0597,1
218.2103,30.4157,20.1941,7.9872,,196.9085,44.3211,7.8614,11.0162,74.5423,37.8005,24.3645,6.9536,11.2671,21.9039,163.1718,36.697,40.0297,17.0987,62.5087,214.9434,-26.7947,13.0429,5.7225,33.4608,0
229.1622,-11.6352,41.1875,9.2784,56.7791,180.5956,31.0506,7.0283,12.8933,87.2337,72.0853,20.8972,7.874,9.2679,38.9846,205.8882,-25.0786,35.8978,27.7302,87.8157,183.2656,27.7455,16.4605,7.8546,39.3807,0
186.4122,6.1193,20.551,8.5271,27.9293,204.617,5.3241,4.4329,7.0931,74.7938,59.6872,55.218,10.093,7.0272,36.0879,192.0975,-39.6742,59.1838,41.0563,64.4861,267.4145,24.4947,7.0329,7.953,27.1453,0
193.7656,-21.3381,16.5187,8.9393,48.3134,193.976,32.6017,7.0722,7.5592,47.0389,46.9969,15.0435,6.6653,10.2956,8.9186,211.9369,36.0444,53.144,24.4479,89.6937,199.9919,1.5269,11.097,13.1546,2.9227,0
211.8005,-12.046,64.3693,8.221,51.6083,213.431,75.1144,6.9324,9.2878,48.1974,45.4307,62.6276,13.1044,13.7495,70.522,193.2779,47.9212,42.039,78.9468,76.8214,206.6707,-31.6056,6.8287,6.4176,74.8665,1
155.3167,13.2835,15.7071,13.0093,22.2554,237.4766,32.0788,11.3435,14.4626,86.0575,76.5259,31.4619,9.7319,6.9028,39.5585,155.6631,49.3476,49.2159,18.2738,38.3268,163.6282,-20.7868,5.9544,11.0343,45.1498,0
146.5327,-27.5804,43.2554,8.0739,,235.7588,35.5034,9.609,6.9642,2.754,70.9183,26.9361,6.191,9.449,45.7639,200.8856,-27.3579,43.8385,28.1283,66.5884,233.7964,33.3231,8.8764,8.306,68.5651,0
207.4012,6.3352,32.162,10.6876,38.7344,257.6521,23.3023,7.906,10.0839,7.3913,43.2514,28.4534,12.4415,10.1601,20.9436,166.9298,15.7694,62.3867,33.0527,89.8958,234.8831,-34.9478,15.6168,4.2633,85.3216,0
176.5238,-9.5802,27.0118,9.7866,64.5076,171.4086,30.1496,11.6749,14.935,25.7817,42.7931,39.3338,8.9821,9.8779,36.9703,224.4676,-42.5313,54.836,-4.2788,9.6168,211.8916,33.7333,11.2371,9.4001,92.0781,0
246.2744,-40.1118,40.1512,9.6203,43.912,204.6795,36.192,8.9032,6.1869,30.9437,58.048,30.6586,13.7087,7.5206,61.8661,202.157,2.0755,55.6029,32.7765,13.252,142.7532,-20.0926,8.7725,12.2561,69.72,0
226.1535,10.7572,43.4057,9.3553,37.4898,201.4385,15.2541,11.7716,10.3705,7.9691,76.3801,13.4276,10.0178,16.7047,52.5288,228.3502,-21.3732,63.6702,36.4285,87.6979,222.6399,-42.3865,10.5305,16.7231,21.7795,0
173.7604,16.189,68.9092,7.6568,59.8753,189.8561,80.0164,7.7586,14.5265,49.6848,57.3089,77.4847,7.7374,12.6229,83.4148,134.7177,-3.3455,46.6217,67.2865,52.5712,226.6673,10.4509,8.3035,1.5053,59.7884,1
196.4306,-46.9374,58.7694,15.6493,41.1286,227.6757,54.8366,7.5,10.741,50.4866,63.7829,34.5686,8.4635,9.1756,26.1068,216.9921,26.0422,62.6829,23.7704,87.3965,217.2332,-2.3589,9.3531,8.9317,85.9021,0
191.2273,-49.4906,52.6578,11.4917,33.7308,183.3804,33.6016,14.5079,11.1733,44.508,50.89,29.3052,6.4514,5.8094,16.3385,221.9229,17.2316,52.3036,24.8,13.5576,221.4849,-33.1499,12.6211,8.5426,35.1174,0
199.8624,-33.8662,31.9664,13.771,38.4941,191.5406,16.803,9.2396,12.4471,35.7916,36.3528,27.4761,9.5683,9.8785,33.3504,200.1949,10.534,38.1524,15.3798,70.4531,237.4688,43.6013,9.5782,10.604,85.2994,0
226.917,44.3679,59.4637,11.6172,46.0479,143.0368,15.1252,16.901,10.3322,28.9268,63.0272,25.5683,1.5978,10.5618,19.0927,180.5021,-25.9736,21.6462,24.1077,2.373,187.0421,41.0034,13.9794,9.3705,30.1282,0
173.9289,37.1587,44.2666,13.623,68.0719,224.7653,26.3935,13.7133,10.7619,88.3786,38.2424,34.9263,10.2868,6.1874,29.0463,195.0667,-27.7987,47.9531,45.2552,71.0368,195.5077,-47.5063,13.3523,9.9028,58.5183,0
212.9296,16.0653,80.6223,9.2639,26.394,219.2999,71.3419,9.2553,6.0287,1.3741,14.2945,66.8419,14.5218,7.3245,67.851,185.9396,26.8156,46.53,87.8923,73.6571,220.5553,-7.0075,6.4798,7.0232,35.9286,1
165.087,10.7737,28.0055,9.8612,62.8438,208.0744,21.5272,10.5482,10.1116,89.368,35.5604,24.5851,12.9561,11.7743,34.709,194.1519,8.7746,45.1341,35.3908,2.0496,216.2938,-21.9647,7.0018,10.3996,61.3781,0
214.6233,-19.8706,21.8288,10.527,32.5649,172.7992,51.9962,12.4378,10.1403,18.4186,57.5386,25.6733,9.9068,10.2781,34.8028,202.4401,20.9438,47.4407,19.2132,94.2297,188.4852,3.4577,10.8553,9.026,95.6688,0
222.3813,-11.5827,37.7854,6.6658,54.7163,215.3173,21.5251,10.6565,10.1718,14.4399,39.4167,25.5174,7.778,10.8901,37.7272,237.2426,42.1623,60.6318,27.2063,2.0256,206.0128,32.8139,7.6352,8.1633,90.4821,0
173.7697,-40.0791,22.3675,9.5057,58.4103,217.2963,37.4629,6.8713,12.0616,76.9099,42.948,36.8913,11.3716,12.7383,19.1928,179.28,49.0518,,31.1183,35.4951,215.3302,-46.6983,11.235,15.599,58.6369,0
183.2172,32.1324,49.7816,11.716,50.4095,195.5053,26.6592,6.1815,8.0102,21.1646,32.7019,30.9222,9.8467,9.8831,25.3553,184.8093,8.1767,56.8407,33.9472,84.1686,165.9179,-21.9227,13.3415,6.3998,36.8466,0
201.7592,-19.0896,27.7349,6.0927,58.6469,187.1876,25.3634,15.0873,8.8082,13.6716,9.1316,46.925,8.9806,3.4506,35.2157,188.3931,-16.8502,48.7229,27.6908,44.3938,143.066,28.2371,11.8498,11.6996,75.6937,0
150.1374,41.9997,12.5761,6.0982,14.4706,172.1432,36.0603,11.7467,10.6715,47.0931,43.2518,33.0528,10.3731,8.2674,45.9419,224.0938,-17.8848,45.0924,32.6045,72.1361,214.8493,-43.0753,10.5866,12.5836,54.7094,0
222.4555,-47.596,20.5857,7.5188,45.8667,213.9182,34.4104,13.2824,6.1369,7.1612,45.1503,36.0582,6.7139,9.2268,44.0509,143.3144,-41.6212,66.9826,35.9772,2.1573,221.183,-47.1082,9.9266,6.7027,33.6652,0
166.2521,40.7864,23.6687,11.3337,58.999,206.1836,38.9703,7.5371,13.6447,50.2205,44.0634,25.9383,2.3192,11.0318,28.7298,186.3567,15.9111,43.6765,18.6993,57.0125,220.2448,-28.9691,8.1552,9.139,9.8362,0
198.7032,37.0798,38.5422,5.0243,38.7702,210.9206,8.1694,12.523,14.3463,36.88,28.7612,-7.9283,10.7252,8.8885,40.1132,263.93,-1.0991,42.2698,25.133,75.1371,176.9702,11.3595,12.3056,9.6708,44.1287,0
183.9202,31.4146,33.2335,5.8426,38.9508,230.3752,31.6654,10.2095,10.2471,41.3276,37.833,25.6064,7.357,9.4295,47.0922,235.2852,-44.5763,61.4505,39.3198,41.7891,159.5875,-26.8585,10.1985,9.7334,44.085,0
205.7044,-24.2599,47.2756,5.806,38.7048,188.395,41.906,6.7771,11.5646,78.7422,44.3935,14.846,10.1565,14.3685,8.0567,184.778,-49.3748,26.9535,48.942,46.3641,191.7247,37.7221,5.8004,14.2752,29.1307,0
180.4259,14.973,32.0652,8.693,48.7662,169.3184,3.6472,11.6657,9.843,24.3015,48.9668,23.0586,13.6448,11.3408,26.9624,174.9462,21.7768,30.3487,41.3917,1.1751,213.7986,17.0902,13.9999,13.0515,80.8012,0
157.2707,-49.5656,35.97,10.6724,66.1532,245.3881,43.6827,4.6849,9.3218,50.338,32.1981,23.021,11.4864,13.663,26.6948,214.1149,-7.714,74.062,27.7058,78.9984,197.0203,-33.3614,13.7021,9.4687,40.5472,0
170.0202,-11.8809,15.8448,12.5605,32.796,254.7971,17.4711,12.8999,7.1616,2.4027,60.5493,25.167,9.7873,9.043,34.5172,187.5242,12.1632,66.0799,38.5757,21.5149,241.5237,38.9999,11.3468,11.4362,33.1802,0
200.0825,-2.4807,33.4077,6.4101,48.6389,189.8023,36.0336,8.5433,6.4592,63.8922,47.3187,38.9823,10.5127,12.2208,34.0539,198.5022,-9.4333,55.3983,20.205,83.3638,238.6233,-30.9068,9.0703,8.9547,51.5052,0
190.2608,0.5686,39.7865,11.3704,,239.6879,42.7682,8.3015,8.9918,10.999,61.1158,21.0841,10.7118,15.7693,44.8926,261.1396,29.031,57.2786,16.4599,69.3915,223.0673,14.5838,11.3242,14.4746,43.5931,0
170.3577,48.0953,74.006,6.8755,48.2893,149.3802,66.8928,7.8835,11.857,73.5843,45.4457,69.9392,15.5491,12.4292,71.1792,141.0855,-16.7161,52.5736,81.253,35.6537,161.246,-7.8018,9.0278,8.4111,36.9618,1
206.322,-26.0585,30.2793,14.3829,37.8031,198.5914,16.5781,12.8514,15.4056,70.0399,68.1861,47.48,11.2196,7.7042,27.6774,166.277,10.4752,58.5484,38.2229,0.646,152.3203,28.8693,9.0495,11.4776,82.5732,0
200.7893,6.0176,17.2804,8.616,40.8017,166.1377,44.2479,12.4419,10.9887,87.4788,47.8078,35.4179,10.3891,15.4003,22.3656,204.0006,41.5266,34.4145,24.6691,88.6001,223.4798,26.5526,6.4192,10.9854,84.4611,0
259.2263,29.3358,3.5444,11.2986,72.994,241.0362,23.4042,9.9869,13.3734,65.2473,67.5749,36.6522,14.9505,13.0045,34.8878,210.1434,32.728,52.9116,28.5907,67.5136,219.3545,-1.114,15.9196,5.0049,34.8799,0
226.7631,-5.2965,15.0227,5.0424,54.7849,213.6294,4.6414,14.1404,8.1982,58.2564,33.1911,43.2462,5.2729,12.0632,19.1721,218.9904,-20.4004,47.5725,18.476,85.4694,217.7274,-48.3922,14.9019,7.8492,16.1477,0
181.0395,-21.8451,41.5976,13.4343,32.7873,239.2815,8.5846,4.7035,12.3612,57.9455,76.0596,30.6453,14.1916,10.6196,30.2074,188.0611,-25.6753,33.9653,40.5459,64.054,222.956,-38.5711,12.2423,8.5346,74.5222,0
242.737,40.953,81.6209,9.3453,,203.6497,64.5634,12.2352,9.1022,84.4695,28.1377,58.6986,6.5458,11.7633,71.6969,185.071,21.373,66.22,85.6686,10.7797,174.9899,7.0455,8.7076,10.2298,25.2149,1
228.2961,-8.6832,21.3616,6.0751,28.1396,201.0891,36.9697,10.9392,9.0794,99.4915,64.1316,43.4422,8.5052,10.7821,19.7242,197.0089,3.8726,74.7578,13.3981,98.8501,184.2644,-49.7386,10.0192,11.711,73.4637,0
157.4467,-47.9209,27.0327,10.6049,49.3812,147.0201,23.2181,13.625,7.4636,20.8471,45.0268,38.7148,7.8864,7.1901,14.1769,233.5736,-30.1853,34.0582,48.6263,90.9576,165.5383,-11.8611,8.6852,4.4823,20.0772,0
208.5649,-46.2284,73.1137,15.2636,58.995,229.7239,79.3592,10.1909,10.1661,94.0512,45.5454,74.4007,1.5927,8.5747,76.8803,246.1461,-22.1321,64.8732,65.7799,17.9711,182.8941,-26.9885,6.1832,14.1633,63.3357,1
178.2775,-41.148,31.5286,7.0223,38.7855,171.9329,32.4591,8.4691,12.7749,51.9913,66.1637,50.2033,9.4951,8.9112,42.5654,192.5067,-4.2001,,21.2621,34.7483,197.6426,32.8209,8.8504,10.8162,34.8852,0
199.8905,-28.7909,31.6702,7.7926,18.4696,228.4013,16.8107,7.4536,9.5889,55.77,57.9616,29.8756,8.3531,8.0719,34.1028,248.7828,-14.4022,,29.8404,72.8473,171.3156,-2.1064,11.9353,12.3964,47.8716,0
173.4215,-37.4735,8.5209,8.9487,64.3078,185.8333,12.4932,9.2796,9.1957,65.474,55.0172,31.4361,8.2562,11.6382,26.6258,217.0955,-6.5019,63.2683,29.3491,69.9237,195.8032,-30.5284,9.2131,9.004,39.5174,0
218.4785,14.0824,43.2487,7.8707,28.7835,224.902,30.0423,5.2837,7.2613,56.5601,40.6758,44.9971,8.2887,10.2132,22.8016,236.6088,-0.3994,40.7764,27.6513,55.7044,235.7941,-18.2912,9.0712,15.9711,94.119,0
169.2338,27.3207,52.5016,14.6158,30.2835,204.2667,3.2454,6.7671,14.8355,86.2972,78.8823,26.8621,11.0667,8.7988,28.9931,262.0989,2.5582,,51.6646,87.3037,194.2451,21.8399,10.6863,10.9635,70.4006,0
221.7506,44.7894,6.6752,7.6412,45.3346,202.2057,30.2357,10.5468,11.2513,12.3491,57.6894,40.0018,13.4382,13.2859,35.5712,204.1698,-22.4763,46.5054,41.9296,64.3128,194.124,-15.537,11.7832,9.9492,85.0982,0
203.6812,6.0793,35.8602,5.3207,,241.5463,46.3627,8.7338,11.6102,26.1679,51.0075,15.8336,13.1265,12.9995,44.2995,174.5292,-3.0426,43.5896,4.5663,69.7286,127.8263,-17.3368,13.4292,6.9432,80.676,0
175.412,46.1031,57.2777,7.9329,61.3618,190.4239,30.0954,5.2618,14.4255,78.8986,38.1818,56.8263,10.5221,12.6352,40.7661,211.7646,-7.0863,22.827,24.9312,35.3936,214.0277,24.7538,8.5795,9.779,29.6674,0
219.823,-27.1359,40.4092,8.9655,42.0096,207.648,17.8683,11.7555,7.2612,29.9714,56.0101,43.4835,14.9106,11.2774,17.4205,197.161,0.7893,49.7795,30.8176,65.0444,251.6331,27.1454,8.3778,8.6566,82.9121,0
203.1522,-6.9376,62.6407,7.7696,42.2078,168.5319,46.0121,10.6613,7.4541,5.9573,59.1143,31.4804,9.5984,13.3236,29.8342,196.1748,-4.2114,71.9745,20.0117,75.8487,157.7083,-5.3163,8.1018,12.9931,14.1878,0
182.2171,-18.5268,12.0629,4.9177,51.4426,199.4401,27.3284,9.7247,7.6111,99.2807,56.4005,36.2162,10.3829,9.9035,28.8794,206.4871,-31.5009,49.8462,25.8419,88.4718,225.4796,-36.0731,7.7067,10.5278,68.378,0
202.3379,-0.8529,38.4904,13.1858,30.3647,214.1683,11.5728,11.3409,10.9816,65.682,45.3124,53.8993,8.4414,11.1159,20.8851,205.7411,5.1361,43.0317,35.2149,66.7838,207.4483,-13.6523,10.6242,10.3258,71.4912,0
219.342,-20.7444,38.9261,9.345,76.5516,192.2036,37.5251,6.2377,7.7107,7.8392,43.2693,39.7599,8.721,6.8509,45.7271,206.1984,-46.8749,66.202,35.0725,84.5201,214.5145,-8.4267,11.0057,13.0819,38.5271,0
208.1278,-18.2539,33.95,2.3766,55.8831,203.9022,10.1615,10.1605,7.6915,10.1504,61.3876,31.6636,16.0147,15.5444,23.2687,175.237,-48.5884,68.1805,35.6753,8.3836,210.9957,29.01,8.0654,10.3953,33.6027,0
241.4581,24.4732,83.042,9.0627,,180.0323,87.1196,8.5946,9.106,82.0889,45.5367,65.0166,10.7608,15.3609,98.3437,176.0932,-28.4687,58.6667,64.1347,55.6053,224.8489,-15.5844,9.3163,14.0391,65.0213,1
182.7496,-13.0703,79.0721,7.2207,55.3071,187.0078,82.2046,14.2888,11.8018,47.1381,57.1775,64.5365,11.2073,9.1442,72.7474,195.0644,-47.5717,37.7602,73.8312,52.1337,263.6372,20.7248,8.6308,8.1908,88.2932,1
210.8685,-46.1865,27.4419,8.9987,42.8117,184.9966,30.6126,8.3507,7.9409,40.8,66.8554,41.8418,8.4717,10.3145,54.9873,156.5349,30.8898,52.0184,36.9425,11.1543,159.0505,-41.6619,12.0105,13.3504,22.8588,0
211.7246,-34.3269,22.4973,8.7475,61.769,212.0895,32.6763,13.2651,10.2584,2.6905,42.7369,16.9037,9.7145,14.3085,30.106,177.0697,11.875,66.5871,24.4525,25.4296,214.1933,-18.2204,18.9199,10.581,0.5878,0
160.979,-25.5964,45.1668,5.8693,50.7313,199.1524,19.6744,9.4249,10.8325,59.4445,35.5866,33.5402,10.4012,15.1981,27.7272,240.4697,21.8827,30.7719,40.0234,67.942,196.6625,21.0983,11.0825,13.2111,54.1704,0
242.0458,-42.4483,75.5087,13.7853,52.2119,208.3581,75.0099,8.6219,10.0993,10.055,64.542,77.7028,11.0999,6.3182,72.2229,185.791,-46.8474,58.4076,80.3001,88.1484,245.9568,17.2118,5.2385,9.3079,63.7175,1
